,theta,signal_vis_15,signal_tir_15,signal_vis_20,signal_tir_20,signal_vis_25,signal_tir_25
182,18.2,4.724949552167136e-14,5.725364318506572e-13,4.724949552167136e-16,5.725364318506572e-15,4.724949552167136e-18,5.725364318506573e-17
183,18.3,4.689133765828621e-14,5.692733769974889e-13,4.689133765828621e-16,5.6927337699748896e-15,4.6891337658286204e-18,5.692733769974889e-17
184,18.400000000000002,4.6536759647899066e-14,5.660284962682539e-13,4.653675964789906e-16,5.660284962682541e-15,4.653675964789906e-18,5.66028496268254e-17
185,18.5,4.618572252016715e-14,5.628018176994864e-13,4.618572252016715e-16,5.6280181769948634e-15,4.618572252016715e-18,5.628018176994863e-17
186,18.6,4.583818771535539e-14,5.595933651450148e-13,4.583818771535539e-16,5.595933651450148e-15,4.583818771535539e-18,5.595933651450148e-17
187,18.7,4.549411708075796e-14,5.564031583795493e-13,4.549411708075795e-16,5.564031583795493e-15,4.549411708075796e-18,5.564031583795493e-17
188,18.8,4.5153472867148934e-14,5.53231213200898e-13,4.515347286714893e-16,5.532312132008981e-15,4.515347286714893e-18,5.5323121320089796e-17
189,18.900000000000002,4.481621772525808e-14,5.500775415307922e-13,4.481621772525808e-16,5.500775415307923e-15,4.4816217725258075e-18,5.500775415307922e-17
190,19.0,4.448231470226725e-14,5.469421515143173e-13,4.448231470226725e-16,5.4694215151431745e-15,4.4482314702267254e-18,5.469421515143174e-17
191,19.1,4.415172723833213e-14,5.438250476179308e-13,4.4151727238332123e-16,5.438250476179309e-15,4.415172723833213e-18,5.438250476179308e-17
192,19.200000000000003,4.382441916312561e-14,5.407262307260584e-13,4.3824419163125966e-16,5.407262307260586e-15,4.382441916312597e-18,5.407262307260585e-17
193,19.3,4.3500354692400796e-14,5.376456982362641e-13,4.350035469240079e-16,5.376456982362642e-15,4.3500354692400796e-18,5.376456982362641e-17
194,19.400000000000002,4.317949842457677e-14,5.345834441529835e-13,4.3179498424576777e-16,5.345834441529836e-15,4.317949842457677e-18,5.3458344415298355e-17
195,19.5,4.286181533734139e-14,5.315394591798176e-13,4.286181533734139e-16,5.315394591798176e-15,4.286181533734139e-18,5.315394591798175e-17
196,19.6,4.254727078427496e-14,5.285137308103795e-13,4.254727078427461e-16,5.2851373081037955e-15,4.254727078427461e-18,5.285137308103795e-17
197,19.700000000000003,4.2235830491491695e-14,5.255062434177008e-13,4.223583049149169e-16,5.255062434177008e-15,4.223583049149169e-18,5.2550624341770076e-17
198,19.8,4.192746055429969e-14,5.225169783421825e-13,4.1927460554299694e-16,5.225169783421826e-15,4.192746055429969e-18,5.2251697834218254e-17
199,19.900000000000002,4.1622127433880464e-14,5.19545913978102e-13,4.162212743388046e-16,5.195459139781021e-15,4.1622127433880464e-18,5.19545913978102e-17
200,20.0,4.13197979539803e-14,5.165930258586722e-13,4.13197979539803e-16,5.165930258586723e-15,4.13197979539803e-18,5.1659302585867226e-17
201,20.1,4.1020439297625596e-14,5.136582867396544e-13,4.1020439297625597e-16,5.136582867396544e-15,4.10204392976256e-18,5.1365828673965434e-17
202,20.200000000000003,4.0724019003851596e-14,5.1074166668153e-13,4.0724019003851604e-16,5.107416666815302e-15,4.07240190038516e-18,5.1074166668153e-17
203,20.3,4.0430504964446224e-14,5.078431331302353e-13,4.043050496444622e-16,5.078431331302354e-15,4.043050496444622e-18,5.078431331302353e-17
204,20.400000000000002,4.0139865420714786e-14,5.049626509964584e-13,4.0139865420714787e-16,5.049626509964585e-15,4.013986542071478e-18,5.049626509964584e-17
205,20.5,3.985206896025581e-14,5.021001827335213e-13,3.9852068960255806e-16,5.021001827335214e-15,3.985206896025581e-18,5.021001827335214e-17
206,20.6,3.956708451375748e-14,4.992556884138237e-13,3.956708451375748e-16,4.992556884138238e-15,3.956708451375748e-18,4.9925568841382376e-17
207,20.700000000000003,3.928488135180788e-14,4.964291258038928e-13,3.928488135180788e-16,4.964291258038929e-15,3.928488135180788e-18,4.9642912580389275e-17
208,20.8,3.900542908172202e-14,4.936204504380141e-13,3.900542908172201e-16,4.936204504380141e-15,3.900542908172202e-18,4.93620450438014e-17
209,20.900000000000002,3.8728697644383786e-14,4.908296156904772e-13,3.872869764438379e-16,4.908296156904773e-15,3.872869764438379e-18,4.908296156904773e-17
210,21.0,3.845465731110585e-14,4.880565728464294e-13,3.8454657311105854e-16,4.880565728464294e-15,3.845465731110585e-18,4.880565728464294e-17
211,21.1,3.818327868050324e-14,4.853012711713574e-13,3.8183278680502925e-16,4.8530127117135746e-15,3.8183278680502926e-18,4.853012711713574e-17
212,21.200000000000003,3.791453267538569e-14,4.825636579792042e-13,3.791453267538569e-16,4.8256365797920435e-15,3.7914532675385684e-18,4.8256365797920426e-17
213,21.3,3.764839053966296e-14,4.79843678699132e-13,3.7648390539662954e-16,4.798436786991321e-15,3.764839053966296e-18,4.7984367869913206e-17
214,21.400000000000002,3.7384823835268965e-14,4.771412769409441e-13,3.7384823835268964e-16,4.771412769409442e-15,3.738482383526896e-18,4.771412769409442e-17
215,21.5,3.712380443910097e-14,4.74456394559181e-13,3.7123804439100974e-16,4.7445639455918106e-15,3.7123804439100975e-18,4.74456394559181e-17
216,21.6,3.686530453997466e-14,4.717889717158968e-13,3.6865304539974666e-16,4.7178897171589694e-15,3.686530453997466e-18,4.7178897171589685e-17
217,21.700000000000003,3.6609296635596265e-14,4.69138946942136e-13,3.6609296635596266e-16,4.69138946942136e-15,3.6609296635596265e-18,4.6913894694213597e-17
218,21.8,3.6355753529551e-14,4.665062571981223e-13,3.6355753529551e-16,4.665062571981223e-15,3.6355753529551e-18,4.6650625719812227e-17
219,21.900000000000002,3.610464832830845e-14,4.638908379321688e-13,3.6104648328308453e-16,4.638908379321689e-15,3.610464832830845e-18,4.638908379321688e-17
220,22.0,3.585595443824319e-14,4.612926231383349e-13,3.5855954438243184e-16,4.612926231383349e-15,3.5855954438243185e-18,4.6129262313833486e-17
221,22.1,3.5609645562674825e-14,4.587115454128298e-13,3.560964556267482e-16,4.587115454128299e-15,3.560964556267482e-18,4.587115454128299e-17
222,22.200000000000003,3.536569569892282e-14,4.561475360091924e-13,3.536569569892282e-16,4.5614753600919245e-15,3.536569569892282e-18,4.5614753600919233e-17
223,22.3,3.5124079135378266e-14,4.536005248922515e-13,3.512407913537826e-16,4.536005248922516e-15,3.512407913537826e-18,4.5360052489225154e-17
224,22.400000000000002,3.4884770448594524e-14,4.510704407908881e-13,3.4884770448594526e-16,4.510704407908882e-15,3.488477044859452e-18,4.510704407908881e-17
225,22.5,3.464774450039498e-14,4.48557211249611e-13,3.4647744500394985e-16,4.485572112496111e-15,3.4647744500394983e-18,4.48557211249611e-17
226,22.6,3.441297643499626e-14,4.460607626789703e-13,3.441297643499625e-16,4.460607626789704e-15,3.4412976434996258e-18,4.460607626789703e-17
227,22.700000000000003,3.418044167615166e-14,4.435810204048086e-13,3.4180441676151664e-16,4.435810204048087e-15,3.418044167615166e-18,4.435810204048086e-17
228,22.8,3.3950115924310306e-14,4.411179087163855e-13,3.395011592431031e-16,4.411179087163856e-15,3.395011592431031e-18,4.411179087163855e-17
229,22.900000000000002,3.3721975153795784e-14,4.386713509133742e-13,3.372197515379551e-16,4.386713509133743e-15,3.3721975153795514e-18,4.3867135091337424e-17
230,23.0,3.349599561000089e-14,4.362412693517599e-13,3.349599561000089e-16,4.3624126935176e-15,3.3495995610000886e-18,4.3624126935175996e-17
231,23.1,3.327215380660376e-14,4.3382758548864536e-13,3.3272153806603756e-16,4.338275854886454e-15,3.327215380660376e-18,4.338275854886454e-17
232,23.200000000000003,3.305042652279735e-14,4.314302199259927e-13,3.3050426522797357e-16,4.314302199259927e-15,3.3050426522797356e-18,4.314302199259926e-17
233,23.3,3.283079080054252e-14,4.2904909245329903e-13,3.283079080054252e-16,4.290490924532991e-15,3.283079080054252e-18,4.2904909245329906e-17
234,23.400000000000002,3.261322394183644e-14,4.266841220892486e-13,3.261322394183644e-16,4.266841220892486e-15,3.261322394183644e-18,4.266841220892486e-17
235,23.5,3.239770350599951e-14,4.2433522712232917e-13,3.2397703505999507e-16,4.243352271223292e-15,3.2397703505999513e-18,4.243352271223292e-17
236,23.6,3.218420730698452e-14,4.2200232515045286e-13,3.218420730698426e-16,4.2200232515045294e-15,3.2184207306984264e-18,4.220023251504529e-17
237,23.700000000000003,3.1972713410698796e-14,4.19685333119584e-13,3.197271341069879e-16,4.19685333119584e-15,3.1972713410698794e-18,4.19685333119584e-17
238,23.8,3.176320013235113e-14,4.1738416736139545e-13,3.176320013235113e-16,4.173841673613956e-15,3.176320013235113e-18,4.173841673613955e-17
239,23.900000000000002,3.155564603381483e-14,4.150987436299704e-13,3.155564603381483e-16,4.150987436299705e-15,3.1555646033814827e-18,4.150987436299705e-17
240,24.0,3.1350029921009484e-14,4.1282897713756206e-13,3.1350029921009485e-16,4.128289771375622e-15,3.135002992100949e-18,4.128289771375621e-17
241,24.1,3.114633084130371e-14,4.105747825894334e-13,3.1146330841303716e-16,4.105747825894334e-15,3.1146330841303716e-18,4.1057478258943337e-17
242,24.200000000000003,3.094452808093672e-14,4.0833607421778795e-13,3.094452808093672e-16,4.08336074217788e-15,3.0944528080936722e-18,4.0833607421778796e-17
243,24.3,3.0744601162457695e-14,4.0611276581481034e-13,3.074460116245769e-16,4.061127658148104e-15,3.0744601162457695e-18,4.0611276581481035e-17
244,24.400000000000002,3.05465298421875e-14,4.039047707648313e-13,3.0546529842187747e-16,4.039047707648313e-15,3.054652984218775e-18,4.039047707648313e-17
245,24.5,3.0350294107697647e-14,4.017120020756364e-13,3.0350294107697397e-16,4.017120020756365e-15,3.0350294107697396e-18,4.017120020756364e-17
246,24.6,3.015587417530976e-14,3.9953437240892894e-13,3.015587417530975e-16,3.99534372408929e-15,3.0155874175309756e-18,3.995343724089289e-17
247,24.700000000000003,2.996325048761538e-14,3.9737179410996713e-13,2.996325048761538e-16,3.973717941099672e-15,2.996325048761538e-18,3.973717941099672e-17
248,24.8,2.9772403711013484e-14,3.9522417923638995e-13,2.9772403711013483e-16,3.9522417923639e-15,2.9772403711013485e-18,3.952241792363899e-17
249,24.900000000000002,2.95833147332707e-14,3.9309143958624514e-13,2.9583314733270937e-16,3.930914395862452e-15,2.958331473327094e-18,3.9309143958624514e-17
250,25.0,2.939596466109895e-14,3.909734867252396e-13,2.939596466109895e-16,3.909734867252396e-15,2.939596466109895e-18,3.9097348672523955e-17
251,25.1,2.9210334817754046e-14,3.888702320132211e-13,2.9210334817754045e-16,3.888702320132211e-15,2.9210334817754044e-18,3.888702320132211e-17
252,25.200000000000003,2.902640674065374e-14,3.8678158662990924e-13,2.9026406740653735e-16,3.867815866299093e-15,2.9026406740653736e-18,3.867815866299092e-17
253,25.3,2.884416217901613e-14,3.8470746159989576e-13,2.884416217901613e-16,3.8470746159989586e-15,2.8844162179016126e-18,3.847074615998958e-17
254,25.400000000000002,2.8663583091519085e-14,3.8264776781691676e-13,2.8663583091519084e-16,3.826477678169168e-15,2.8663583091519084e-18,3.8264776781691684e-17
255,25.5,2.8484651643976286e-14,3.806024160674236e-13,2.8484651643976283e-16,3.8060241606742366e-15,2.8484651643976285e-18,3.806024160674236e-17
256,25.6,2.8307350207036976e-14,3.7857131705345956e-13,2.8307350207036973e-16,3.785713170534596e-15,2.8307350207036977e-18,3.785713170534596e-17
257,25.700000000000003,2.8131661353903588e-14,3.765543814148608e-13,2.8131661353903594e-16,3.765543814148609e-15,2.813166135390359e-18,3.7655438141486084e-17
258,25.8,2.7957567858070046e-14,3.7455151975079234e-13,2.7957567858070043e-16,3.745515197507924e-15,2.7957567858070044e-18,3.7455151975079233e-17
259,25.900000000000002,2.77850526910805e-14,3.7256264264063204e-13,2.77850526910805e-16,3.725626426406321e-15,2.77850526910805e-18,3.72562642640632e-17
260,26.0,2.7614099020305844e-14,3.7058766066422425e-13,2.761409902030584e-16,3.7058766066422435e-15,2.761409902030584e-18,3.705876606642243e-17
261,26.1,2.744469020674448e-14,3.6862648442150483e-13,2.744469020674448e-16,3.6862648442150495e-15,2.744469020674448e-18,3.6862648442150483e-17
262,26.200000000000003,2.7276809802837698e-14,3.6667902455152245e-13,2.72768098028377e-16,3.666790245515225e-15,2.72768098028377e-18,3.666790245515224e-17
263,26.3,2.711044155030949e-14,3.647451917508586e-13,2.711044155030949e-16,3.6474519175085865e-15,2.711044155030949e-18,3.647451917508586e-17
264,26.400000000000002,2.694556937802365e-14,3.6282489679146956e-13,2.6945569378023865e-16,3.628248967914696e-15,2.694556937802387e-18,3.628248967914696e-17
265,26.5,2.678217739986209e-14,3.609180505379549e-13,2.678217739986209e-16,3.609180505379549e-15,2.678217739986209e-18,3.6091805053795494e-17
266,26.6,2.6620249912621342e-14,3.5902456396426986e-13,2.662024991262134e-16,3.590245639642699e-15,2.6620249912621343e-18,3.5902456396426984e-17
267,26.700000000000003,2.6459771393931443e-14,3.57144348169892e-13,2.645977139393144e-16,3.5714434816989205e-15,2.6459771393931445e-18,3.57144348169892e-17
268,26.8,2.6300726500191836e-14,3.552773143954567e-13,2.6300726500191837e-16,3.552773143954567e-15,2.6300726500191836e-18,3.552773143954567e-17
269,26.900000000000002,2.6143100064528494e-14,3.5342337403786687e-13,2.6143100064528497e-16,3.534233740378669e-15,2.61431000645285e-18,3.534233740378669e-17
270,27.0,2.598687709477055e-14,3.515824386649024e-13,2.598687709477055e-16,3.5158243866490238e-15,2.598687709477055e-18,3.5158243866490236e-17
271,27.1,2.5832042771446034e-14,3.497544200293229e-13,2.5832042771446036e-16,3.49754420029323e-15,2.5832042771446033e-18,3.497544200293229e-17
272,27.200000000000003,2.5678582445797046e-14,3.47939230082491e-13,2.5678582445797046e-16,3.47939230082491e-15,2.5678582445797047e-18,3.47939230082491e-17
273,27.3,2.5526481637815378e-14,3.461367809875187e-13,2.5526481637815376e-16,3.4613678098751873e-15,2.5526481637815376e-18,3.4613678098751874e-17
274,27.400000000000002,2.5375726034295883e-14,3.443469851319501e-13,2.537572603429588e-16,3.4434698513195016e-15,2.5375726034295884e-18,3.4434698513195004e-17
275,27.5,2.5226301486910838e-14,3.425697551399947e-13,2.5226301486910833e-16,3.4256975513999473e-15,2.5226301486910835e-18,3.425697551399947e-17
276,27.6,2.507819401030225e-14,3.408050038843142e-13,2.5078194010302247e-16,3.4080500388431428e-15,2.507819401030225e-18,3.4080500388431424e-17
277,27.700000000000003,2.4931389780193552e-14,3.3905264449738163e-13,2.4931389780193557e-16,3.390526444973817e-15,2.4931389780193555e-18,3.390526444973817e-17
278,27.8,2.4785875131521133e-14,3.3731259038241927e-13,2.478587513152113e-16,3.373125903824193e-15,2.478587513152113e-18,3.3731259038241926e-17
279,27.900000000000002,2.464163655658378e-14,3.355847552239236e-13,2.464163655658378e-16,3.355847552239237e-15,2.464163655658378e-18,3.3558475522392363e-17
280,28.0,2.4498660703211593e-14,3.33869052997796e-13,2.449866070321159e-16,3.338690529977961e-15,2.4498660703211592e-18,3.33869052997796e-17
281,28.1,2.4356934372953234e-14,3.321653979810728e-13,2.4356934372953236e-16,3.3216539798107285e-15,2.435693437295324e-18,3.3216539798107285e-17
282,28.200000000000003,2.4216444519282597e-14,3.304737047612828e-13,2.42164445192826e-16,3.3047370476128283e-15,2.42164445192826e-18,3.304737047612828e-17
283,28.3,2.4077178245823393e-14,3.2879388824543016e-13,2.4077178245823197e-16,3.2879388824543026e-15,2.4077178245823197e-18,3.287938882454302e-17
284,28.400000000000002,2.3939122804592335e-14,3.271258636686147e-13,2.393912280459233e-16,3.2712586366861477e-15,2.3939122804592332e-18,3.271258636686147e-17
285,28.5,2.3802265594260812e-14,3.25469546602299e-13,2.3802265594261003e-16,3.2546954660229907e-15,2.3802265594261007e-18,3.25469546602299e-17
286,28.6,2.366659415843533e-14,3.2382485296222945e-13,2.3666594158435327e-16,3.238248529622295e-15,2.3666594158435333e-18,3.2382485296222944e-17
287,28.700000000000003,2.3532096183954588e-14,3.2219169901602805e-13,2.353209618395459e-16,3.2219169901602806e-15,2.353209618395459e-18,3.22191699016028e-17
288,28.8,2.339875949920647e-14,3.205700013904495e-13,2.339875949920647e-16,3.2057000139044955e-15,2.339875949920647e-18,3.205700013904495e-17
289,28.900000000000002,2.326657207246181e-14,3.1895967707832547e-13,2.326657207246181e-16,3.189596770783255e-15,2.326657207246181e-18,3.189596770783255e-17
290,29.0,2.3135522010226428e-14,3.173606434451949e-13,2.313552201022643e-16,3.1736064344519493e-15,2.3135522010226428e-18,3.1736064344519486e-17
291,29.1,2.300559755561068e-14,3.1577281823563456e-13,2.300559755561049e-16,3.1577281823563457e-15,2.300559755561049e-18,3.1577281823563455e-17
292,29.200000000000003,2.2876787086716608e-14,3.141961195792968e-13,2.2876787086716606e-16,3.141961195792969e-15,2.2876787086716605e-18,3.1419611957929683e-17
293,29.3,2.2749079115042532e-14,3.1263046599665463e-13,2.2749079115042537e-16,3.1263046599665475e-15,2.2749079115042533e-18,3.126304659966547e-17
294,29.400000000000002,2.2622462283906102e-14,3.110757764044773e-13,2.26224622839061e-16,3.1107577640447743e-15,2.2622462283906103e-18,3.1107577640447736e-17
295,29.5,2.2496925366882228e-14,3.0953197012102533e-13,2.249692536688241e-16,3.0953197012102543e-15,2.2496925366882408e-18,3.0953197012102534e-17
296,29.6,2.2372457266259788e-14,3.079989668709885e-13,2.237245726625979e-16,3.0799896687098853e-15,2.2372457266259793e-18,3.079989668709885e-17
297,29.700000000000003,2.2249047011516136e-14,3.064766867901642e-13,2.2249047011515955e-16,3.0647668679016423e-15,2.2249047011515953e-18,3.064766867901642e-17
298,29.8,2.212668375780555e-14,3.049650504298851e-13,2.212668375780537e-16,3.049650504298851e-15,2.212668375780537e-18,3.049650504298851e-17
299,29.900000000000002,2.200535678446765e-14,3.0346397876120557e-13,2.200535678446765e-16,3.034639787612056e-15,2.200535678446765e-18,3.034639787612056e-17
300,30.0,2.1885055493551137e-14,3.019733931788518e-13,2.1885055493551136e-16,3.0197339317885184e-15,2.1885055493551137e-18,3.0197339317885183e-17
301,30.1,2.1765769408352045e-14,3.004932155049406e-13,2.1765769408352045e-16,3.0049321550494073e-15,2.1765769408352046e-18,3.004932155049407e-17
302,30.200000000000003,2.1647488171971973e-14,2.990233679924772e-13,2.1647488171971794e-16,2.9902336799247725e-15,2.1647488171971793e-18,2.990233679924772e-17
303,30.3,2.153020154589032e-14,2.9756377332863427e-13,2.153020154589032e-16,2.9756377332863436e-15,2.153020154589032e-18,2.9756377332863425e-17
304,30.400000000000002,2.141389940855243e-14,2.961143546378215e-13,2.141389940855243e-16,2.9611435463782153e-15,2.141389940855243e-18,2.961143546378215e-17
